county,name,rep_votes,dem_votes,lib_votes,ind_votes,win_code
COWLEY,035 Winfield Ward 7,103,142,5,0,25
COWLEY,035 Winfield Ward 8,14,17,0,0,25
COWLEY,035 Winfield Ward 9,0,0,0,0,0
CRAWFORD,037 Arcadia,39,53,6,0,25
CRAWFORD,037 Baker,197,192,12,0,14
CRAWFORD,037 Baker Enclave,0,0,0,0,0
CRAWFORD,037 Beulah,45,45,2,0,0
CRAWFORD,037 Brazilton,15,12,3,0,15
CRAWFORD,037 Capaldo,66,98,5,0,25
CRAWFORD,037 Cherokee,93,89,9,0,14
CRAWFORD,037 Cherokee-Sheridan,60,57,6,0,14
CRAWFORD,037 Chicopee,111,125,4,0,25
CRAWFORD,037 Crawford,100,59,10,0,15
CRAWFORD,037 Crowe,35,42,4,0,25
CRAWFORD,037 Franklin,56,77,5,0,25
CRAWFORD,037 Frontenac Ward 1,93,204,7,0,26
CRAWFORD,037 Frontenac Ward 2,144,302,11,0,26
CRAWFORD,037 Frontenac Ward 3,56,116,10,0,26
CRAWFORD,037 Frontenac Ward 3 Industrial Park,0,0,0,0,0
CRAWFORD,037 Frontenac Ward 4,39,96,4,0,26
CRAWFORD,037 Girard Ward 1,34,42,6,0,25
CRAWFORD,037 Girard Ward 2,125,133,8,0,25
CRAWFORD,037 Girard Ward 3,55,108,7,0,26
CRAWFORD,037 Girard Ward 3 Exclave Golf Course,0,0,0,0,0
CRAWFORD,037 Girard Ward 4,118,116,13,0,14
CRAWFORD,037 Grant,65,45,3,0,15
CRAWFORD,037 Hepler,10,22,1,0,26
CRAWFORD,037 Lincoln,67,57,5,0,15
CRAWFORD,037 Lincoln-Arcadia,11,19,2,0,25
CRAWFORD,037 Lone Star,202,233,13,0,25
CRAWFORD,037 McCune,50,61,10,0,25
CRAWFORD,037 Mulberry Ward 1,23,26,2,0,25
CRAWFORD,037 Mulberry Ward 2,26,19,3,0,15
CRAWFORD,037 North Arma,120,122,2,0,25
CRAWFORD,037 Opolis,65,69,1,0,25
CRAWFORD,037 Osage-McCune,116,45,3,0,17
CRAWFORD,037 Parkview,60,105,7,0,26
CRAWFORD,037 Parkview Enclave,0,0,0,0,0
CRAWFORD,037 Pittsburg Ward 1 Precinct 1,90,84,7,0,14
CRAWFORD,037 Pittsburg Ward 1 Precinct 2,147,211,6,0,25
CRAWFORD,037 Pittsburg Ward 1 Precinct 3,393,450,25,0,25
CRAWFORD,037 Pittsburg Ward 2 Precinct 1,55,90,5,0,26
CRAWFORD,037 Pittsburg Ward 2 Precinct 2,85,128,5,0,25
CRAWFORD,037 Pittsburg Ward 2 Precinct 3,84,160,8,0,26
CRAWFORD,037 Pittsburg Ward 2 Precinct 4,97,114,4,0,25
CRAWFORD,037 Pittsburg Ward 2 Precinct 5,146,143,5,0,14
CRAWFORD,037 Pittsburg Ward 2 Precinct 5 Exclave A,0,0,0,0,0
CRAWFORD,037 Pittsburg Ward 2 Precinct 5 Exclave B,0,0,0,0,0
CRAWFORD,037 Pittsburg Ward 3 Precinct 1,85,110,8,0,25
CRAWFORD,037 Pittsburg Ward 3 Precinct 2,100,131,11,0,25
CRAWFORD,037 Pittsburg Ward 4 Precinct 1,27,56,2,0,26
CRAWFORD,037 Pittsburg Ward 4 Precinct 2,48,103,5,0,26
CRAWFORD,037 Pittsburg Ward 4 Precinct 3,121,192,12,0,25
CRAWFORD,037 Pittsburg Ward 4 Precinct 4,53,87,6,0,25
CRAWFORD,037 Pittsburg Ward 4 Precinct 5,227,253,10,0,25
CRAWFORD,037 Pittsburg Ward 4 Precinct 6,49,29,0,0,16
CRAWFORD,037 Raymond,127,142,9,0,25
CRAWFORD,037 Sheridan,21,19,4,0,14
CRAWFORD,037 Sheridan-Cherokee City,15,22,6,0,25
CRAWFORD,037 Sherman,114,105,8,0,15
CRAWFORD,037 Smelter,130,114,7,0,15
CRAWFORD,037 South Arma,103,159,13,0,25
CRAWFORD,037 Walnut,22,22,3,0,0
CRAWFORD,037 Walnut-Helper,8,10,3,0,24
CRAWFORD,037 Walnut Township,9,9,0,0,0
DECATUR,039 Allison Township,4,5,0,0,25
DECATUR,039 Altory Township,6,3,0,0,16
DECATUR,039 Bassettville Township,8,2,0,0,18
DECATUR,039 Beaver Township,11,3,0,0,17
DECATUR,039 Center Township,17,5,2,0,17
DECATUR,039 Cook Township,14,2,0,0,18
DECATUR,039 Custer Township,20,0,0,0,19
DECATUR,039 Dresden Township,40,12,2,0,17
DECATUR,039 Finley Township,12,2,0,0,18
DECATUR,039 Garfield Township,13,7,0,0,16
DECATUR,039 Grant Township,3,0,0,0,19
DECATUR,039 Harlan Township,11,1,0,0,19
DECATUR,039 Jennings Township,38,26,2,0,15
DECATUR,039 Liberty Township,23,2,1,0,18
DECATUR,039 Lincoln Township,43,18,1,0,16
DECATUR,039 Logan Township,15,1,0,0,19
DECATUR,039 Lyon Township,2,3,0,0,26
DECATUR,039 Oberlin City Precinct 1,214,80,11,0,17
DECATUR,039 Oberlin City Precinct 2,297,90,10,0,17
DECATUR,039 Oberlin City Precinct 2 Exclave,0,0,0,0,0
DECATUR,039 Oberlin Township,33,11,3,0,17
DECATUR,039 Olive Township,15,7,3,0,16
DECATUR,039 Pleasant Valley Township,12,5,1,0,16
DECATUR,039 Prairie Dog Township,13,1,0,0,19
DECATUR,039 Roosevelt Township,5,3,0,0,16
DECATUR,039 Sappa Township,19,0,0,0,19
DECATUR,039 Sherman Township,7,0,0,0,19
DECATUR,039 Summit Township,9,3,1,0,16
DICKINSON,041 Abilene Ward 1,145,112,35,0,14
DICKINSON,041 Abilene Ward 1 Exclave A,0,0,0,0,0
DICKINSON,041 Abilene Ward 2,277,211,56,0,15
DICKINSON,041 Abilene Ward 2 Exclave A,0,0,0,0,0
DICKINSON,041 Abilene Ward 2 Exclave B,0,0,0,0,0
DICKINSON,041 Abilene Ward 3,139,114,25,0,15
DICKINSON,041 Abilene Ward 4 Precinct 1,249,184,32,0,15
DICKINSON,041 Abilene Ward 4 Precinct 2,338,208,30,0,15
DICKINSON,041 Banner Township,35,11,2,0,17
DICKINSON,041 Buckeye Township,129,49,8,0,16
DICKINSON,041 Center Township,237,86,27,0,16
DICKINSON,041 Cheever Township,37,10,6,0,16
DICKINSON,041 Flora Township,40,22,3,0,16
DICKINSON,041 Fragrant Hill Township,86,23,7,0,17
DICKINSON,041 Garfield Township,53,22,4,0,16
DICKINSON,041 Grant Township,248,108,21,0,16
DICKINSON,041 Grant Township Enclave,0,0,0,0,0
DICKINSON,041 Hayes Township,88,21,3,0,17
DICKINSON,041 Herington Ward 1,89,121,14,0,25
DICKINSON,041 Herington Ward 2,108,106,22,0,14
DICKINSON,041 Herington Ward 4,68,49,14,0,15
DICKINSON,041 Holland Township,32,11,1,0,17
DICKINSON,041 Hope Township,86,74,7,0,15
DICKINSON,041 Jefferson Township,75,21,2,0,17
DICKINSON,041 Liberty Township,71,46,3,0,15
DICKINSON,041 Lincoln Township,308,162,34,0,16
DICKINSON,041 Logan Township,42,29,6,0,15
DICKINSON,041 Lyon Township H68,11,12,0,0,25
DICKINSON,041 Lyon Township H68 A,4,1,1,0,16
DICKINSON,041 Lyon Township H70,40,22,0,0,16
DICKINSON,041 Newbern Township,122,51,12,0,16
DICKINSON,041 Noble Township,332,224,33,0,15
DICKINSON,041 Ridge Township,47,12,1,0,17
DICKINSON,041 Rinehart Township,77,17,2,0,18
DICKINSON,041 Sherman Township,52,10,3,0,18
DICKINSON,041 Union Township,40,20,2,0,16
DICKINSON,041 Wheatland Township,49,6,0,0,18
DICKINSON,041 Willowdale Township,70,29,4,0,16
DONIPHAN,043 Bendena Township,72,48,1,0,15
DONIPHAN,043 Blair Township,46,17,4,0,16
DONIPHAN,043 Burr Oak Township,46,2,3,0,19
DONIPHAN,043 Denton Township,90,40,4,0,16
DONIPHAN,043 Elwood Township,86,66,17,0,15
DONIPHAN,043 Highland Township,233,134,15,0,16
DONIPHAN,043 Leona Township,25,8,0,0,17
DONIPHAN,043 Marion Township,71,25,5,0,17
DONIPHAN,043 Severance Township,55,21,3,0,16
DONIPHAN,043 Troy Township,366,128,28,0,17
DONIPHAN,043 Wathena Township,308,124,21,0,16
DONIPHAN,043 Wayne Township,45,19,0,0,17
DONIPHAN,043 White Cloud Township,48,36,6,0,15
DOUGLAS,045 Big Springs Township Precinct 58 Part 1,59,88,14,0,25
DOUGLAS,045 Big Springs Township Precinct 58 Part 2,59,88,14,0,25
DOUGLAS,045 Central Eudora Precinct 54 Part 1,201,273,30,0,25
DOUGLAS,045 Clinton Township Precinct 51,141,177,11,0,25
DOUGLAS,045 Clinton Township Precinct 51 Part 1,141,177,11,0,25
DOUGLAS,045 Clinton Township Precinct 51 Part 2,141,177,11,0,25
DOUGLAS,045 Clinton Township Precinct 51 Part 3,141,177,11,0,25
DOUGLAS,045 East Wakarusa Precinct 65 Part 1,130,183,12,0,25
DOUGLAS,045 East Wakarusa Precinct 65 Part 2,130,183,12,0,25
DOUGLAS,045 East Wakarusa Precinct 65 Part 3,130,183,12,0,25
DOUGLAS,045 East Wakarusa H10 Precinct 65 Part 2,0,0,0,0,0
DOUGLAS,045 East Wakarusa H38 Precinct 65 Part 1,0,0,0,0,0
DOUGLAS,045 East Wakarusa H38 Precinct 65 Part 2,0,0,0,0,0
DOUGLAS,045 East Wakarusa H38 Precinct 65 Part 3 H10,0,0,0,0,0
DOUGLAS,045 East Wakarusa H38 Precinct 65 Part 3 H46,0,0,0,0,0
DOUGLAS,045 East Wakarusa H38 Precinct 65 Part 4,2,22,0,0,29
DOUGLAS,045 East Wakarusa H38 Precinct 65 Part 5,0,0,0,0,0
DOUGLAS,045 Grant Township Precinct 55 Part 3,7,20,0,0,27
DOUGLAS,045 Grant Township Precinct 55 Part 1,38,72,5,0,26
DOUGLAS,045 Grant Township Precinct 55 Part 2,7,30,0,0,28
DOUGLAS,045 Kanwaka Township Precinct 56 Part 1,273,397,13,0,25
DOUGLAS,045 Kanwaka Township Precinct 56 Part 2,273,397,13,0,25
DOUGLAS,045 Kanwaka Township Precinct 56 Part 3,273,397,13,0,25
DOUGLAS,045 Kanwaka Township Precinct 56 Part 4,11,37,0,0,27
DOUGLAS,045 Kanwaka Township Precinct 56 Part 5,11,37,0,0,27
DOUGLAS,045 Lawrence Precinct 1,39,346,13,0,28
DOUGLAS,045 Lawrence Precinct 2,50,425,5,0,28
DOUGLAS,045 Lawrence Precinct 3,46,411,5,0,28
DOUGLAS,045 Lawrence Precinct 4,45,341,16,0,28
DOUGLAS,045 Lawrence Precinct 5,146,436,14,0,27
DOUGLAS,045 Lawrence Precinct 6,164,424,10,0,27
DOUGLAS,045 Lawrence Precinct 7,7,156,6,0,29
DOUGLAS,045 Lawrence Precinct 8,19,235,7,0,29
DOUGLAS,045 Lawrence Precinct 9,26,221,3,0,28
DOUGLAS,045 Lawrence Precinct 10,15,109,10,0,28
DOUGLAS,045 Lawrence Precinct 11,71,342,6,0,28
DOUGLAS,045 Lawrence Precinct 12,128,568,18,0,27
DOUGLAS,045 Lawrence Precinct 13,144,508,11,0,27
DOUGLAS,045 Lawrence Precinct 14,218,716,37,0,27
DOUGLAS,045 Lawrence Precinct 15,115,592,14,0,28
DOUGLAS,045 Lawrence Precinct 16,122,479,10,0,27
DOUGLAS,045 Lawrence Precinct 17,168,392,7,0,26
DOUGLAS,045 Lawrence Precinct 18,259,724,16,0,27
DOUGLAS,045 Lawrence Precinct 19,277,561,7,0,26
DOUGLAS,045 Lawrence Precinct 20,228,757,32,0,27
DOUGLAS,045 Lawrence Precinct 21,52,297,7,0,28
DOUGLAS,045 Lawrence Precinct 22,169,517,19,0,27
DOUGLAS,045 Lawrence Precinct 23,99,362,9,0,27
DOUGLAS,045 Lawrence Precinct 24,106,306,7,0,27
DOUGLAS,045 Lawrence Precinct 25,23,255,5,0,29
DOUGLAS,045 Lawrence Precinct 26,37,357,8,0,28
DOUGLAS,045 Lawrence Precinct 27,64,341,12,0,28
DOUGLAS,045 Lawrence Precinct 28,30,265,6,0,28
DOUGLAS,045 Lawrence Precinct 29,66,329,9,0,28
DOUGLAS,045 Lawrence Precinct 30 Part 1,29,129,6,0,27
DOUGLAS,045 Lawrence Precinct 30 Part 2,27,161,6,0,28
DOUGLAS,045 Lawrence Precinct 31,132,472,15,0,27
DOUGLAS,045 Lawrence Precinct 32,72,220,13,0,27
DOUGLAS,045 Lawrence Precinct 33,67,524,9,0,28
DOUGLAS,045 Lawrence Precinct 34 Part 1,44,309,2,0,28
DOUGLAS,045 Lawrence Precinct 34 Part 2,4,59,4,0,28
DOUGLAS,045 Lawrence Precinct 35 Part 1,57,398,16,0,28
DOUGLAS,045 Lawrence Precinct 35 Part 2,5,29,1,0,28
DOUGLAS,045 Lawrence Precinct 36 Part 1,79,311,11,0,27
DOUGLAS,045 Lawrence Precinct 36 Part 2,71,238,18,0,27
DOUGLAS,045 Lawrence Precinct 37 Part 1,180,557,24,0,27
DOUGLAS,045 Lawrence Precinct 37 Part 2,9,19,0,0,26
DOUGLAS,045 Lawrence Precinct 38,130,482,13,0,27
DOUGLAS,045 Lawrence Precinct 38 Part 2 H10,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 38 Part 2 H46,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 38 Part 2 H46 A,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 38 Part 3,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 39,27,496,5,0,29
DOUGLAS,045 Lawrence Precinct 40,11,467,4,0,29
DOUGLAS,045 Lawrence Precinct 41 Exclave A,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 41 Exclave B,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 41 Exclave C,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 41 S2 H45,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 41 S2 H45 A,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 41 S2 H46,1,6,0,0,28
DOUGLAS,045 Lawrence Precinct 41 Part 3,0,1,0,0,29
DOUGLAS,045 Lawrence Precinct 41 Part 1,142,729,30,0,28
DOUGLAS,045 Lawrence Precinct 42 Part 1,84,335,13,0,27
DOUGLAS,045 Lawrence Precinct 42 Part 2,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 42 Part 3,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 42 Part 4,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 42 Part 5,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 43 Part 1,118,292,7,0,27
DOUGLAS,045 Lawrence Precinct 43 Part 2,127,298,13,0,26
DOUGLAS,045 Lawrence Precinct 43 Part 3,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 44 Part 2,22,80,3,0,27
DOUGLAS,045 Lawrence Precinct 44 Part 1,98,276,7,0,27
DOUGLAS,045 Lawrence Precinct 44 H45 A,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 45,484,1185,30,0,26
DOUGLAS,045 Lawrence Precinct 46 Part 2,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 46 Part 1,213,693,20,0,27
DOUGLAS,045 Lawrence Precinct 47,103,251,4,0,27
DOUGLAS,045 Lawrence Precinct 48,211,650,10,0,27
DOUGLAS,045 Lawrence Precinct 49,250,454,14,0,26
DOUGLAS,045 Lawrence Precinct 68,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 69,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 70,3,7,0,0,27
DOUGLAS,045 Lawrence Precinct 71,167,469,6,0,27
DOUGLAS,045 Lawrence Precinct 72,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 73,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 74 Part 1,0,0,0,0,0
DOUGLAS,045 Lawrence Precinct 74 Part 2,0,0,0,0,0
DOUGLAS,045 Lecompton Township Precinct 57 Part 3,54,65,6,0,25
DOUGLAS,045 Lecompton Township Precinct 57 Part 1,133,240,19,0,26
DOUGLAS,045 Lecompton Township Precinct 57 Part 2,133,240,19,0,26
DOUGLAS,045 Lecompton Township Precinct 57 Part 4,133,240,19,0,26
DOUGLAS,045 Marion Township Precinct 59 Part 3,79,81,1,0,25
DOUGLAS,045 Marion Township Precinct 59 Part 5,79,81,1,0,25
DOUGLAS,045 Marion Township Precinct 59 Part 6,79,81,1,0,25
DOUGLAS,045 Marion Township Precinct 59 Part 1,86,141,7,0,26
DOUGLAS,045 Marion Township Precinct 59 Part 2,86,141,7,0,26
DOUGLAS,045 Marion Township Precinct 59 Part 4,86,141,7,0,26
DOUGLAS,045 Marion Township Precinct 59 Part 7,86,141,7,0,26
DOUGLAS,045 Northeast Baldwin Precinct 61 Part 1,278,420,26,0,25
DOUGLAS,045 Northeast Baldwin Precinct 61 Part 2,278,420,26,0,25
DOUGLAS,045 Northeast Baldwin Precinct 61 Part 3,278,420,26,0,25
DOUGLAS,045 Northeast Baldwin Precinct 61 Part 4,278,420,26,0,25
DOUGLAS,045 North Eudora Precinct 52 Part 1,120,184,17,0,25
DOUGLAS,045 North Eudora Precinct 52 Part 2,120,184,17,0,25
DOUGLAS,045 North Eudora Precinct 52 Part 3,120,184,17,0,25
DOUGLAS,045 North Wakarusa Precinct 64 Part 1,46,150,4,0,27
DOUGLAS,045 North Wakarusa Precinct 64 Part 2,46,150,4,0,27
DOUGLAS,045 North Wakarusa Precinct 64 H46,0,1,0,0,29
DOUGLAS,045 Northwest Baldwin Precinct 60 Part 1,193,339,19,0,26
DOUGLAS,045 Northwest Baldwin Precinct 60 Part 2,193,339,19,0,26
DOUGLAS,045 Northwest Baldwin Precinct 60 Part 3,193,339,19,0,26
DOUGLAS,045 South Baldwin Precinct 62 Part 1,345,353,33,0,24
DOUGLAS,045 South Baldwin Precinct 62 Part 2,345,353,33,0,24
DOUGLAS,045 South Baldwin Precinct 62 Part 3,345,353,33,0,24
DOUGLAS,045 South Baldwin Precinct 62 Part 4,345,353,33,0,24
DOUGLAS,045 South Baldwin Precinct 62 Part 5,345,353,33,0,24
DOUGLAS,045 South Eudora Precinct 53 Part 1,205,180,14,0,15
DOUGLAS,045 South Eudora Precinct 53 Part 2,205,180,14,0,15
DOUGLAS,045 South Eudora Precinct 53 Part 3,205,180,14,0,15
DOUGLAS,045 South Eudora Precinct 53 Part 4,201,214,13,0,25
DOUGLAS,045 South Eudora Precinct 53 Part 5,201,214,13,0,25
DOUGLAS,045 Vinland Precinct 63 Part 1,219,313,20,0,25
DOUGLAS,045 Vinland Precinct 63 Part 2,219,313,20,0,25
DOUGLAS,045 Vinland Precinct 63 Part 3,219,313,20,0,25
DOUGLAS,045 West Eudora Precinct 50 Part 1,0,0,0,0,0
DOUGLAS,045 West Eudora Precinct 50 Part 2,326,376,51,0,24
DOUGLAS,045 West Eudora Precinct 50 Part 3,0,0,0,0,0
DOUGLAS,045 West Wakarusa Precinct 66 Part 5,103,139,4,0,25
DOUGLAS,045 West Wakarusa Precinct 66 Part 1,66,96,3,0,25
DOUGLAS,045 West Wakarusa Precinct 66 Part 7,57,83,5,0,25
DOUGLAS,045 West Wakarusa Precinct 66 Part 4,0,2,0,0,29
DOUGLAS,045 West Wakarusa Precinct 66 Part 2,0,0,0,0,0
DOUGLAS,045 West Wakarusa Precinct 66 Part 3,0,0,0,0,0
DOUGLAS,045 Willow Springs Township Precinct 67 Part 3,91,163,6,0,26
DOUGLAS,045 Willow Springs Township Precinct 67 Part 4,91,163,6,0,26
DOUGLAS,045 Willow Springs Township Precinct 67 Part 1,136,129,5,0,15
DOUGLAS,045 Willow Springs Township Precinct 67 Part 2,136,129,5,0,15
DOUGLAS,045 Willow Springs Township S3 H45,26,54,2,0,26
DOUGLAS,045 Willow Springs Township Precinct 67 Part 5,12,33,1,0,27
DOUGLAS,045 Willow Springs Township Precinct 67 Part 6,12,33,1,0,27
DOUGLAS,045 Willow Springs Township Precinct 67 Part 7,12,33,1,0,27
DOUGLAS,045 Willow Springs Township Precinct 67 Part 8,12,33,1,0,27
EDWARDS,047 Belpre Township,43,16,3,0,16
EDWARDS,047 Franklin Township,39,1,1,0,19
EDWARDS,047 Jackson Township,23,8,1,0,17
EDWARDS,047 Kinsley Township,47,15,1,0,17
EDWARDS,047 Kinsley Ward 1,172,99,8,0,16
EDWARDS,047 Kinsley Ward 2,145,103,8,0,15
EDWARDS,047 Kinsley Ward 2 Exclave,0,0,0,0,0
EDWARDS,047 Lincoln Township,48,11,2,0,17
EDWARDS,047 Logan Township,8,6,1,0,15
EDWARDS,047 North Brown Township,19,5,0,0,17
EDWARDS,047 South Brown Township,30,9,0,0,17
EDWARDS,047 Trenton Township,79,28,5,0,17
EDWARDS,047 Wayne Township,113,46,8,0,16
ELK,049 Elk Falls Township,41,28,6,0,15
ELK,049 Greenfield Township,65,39,7,0,15
ELK,049 Howard Township,188,146,18,0,15
ELK,049 Liberty Township,32,12,2,0,16
ELK,049 Longton Township,89,40,14,0,16
ELK,049 Oak Valley Township,28,17,3,0,15
ELK,049 Painterhood Township,15,7,1,0,16
ELK,049 Paw Paw Township,32,7,2,0,17
ELK,049 Union Center Township,24,15,1,0,16
ELK,049 Wildcat Township,108,90,18,0,15
ELLIS,051 Buckeye Township,119,50,4,0,16
ELLIS,051 Catherine Township,84,45,6,0,16
ELLIS,051 East Big Creek Township,191,110,10,0,16
ELLIS,051 Ellis Township,130,64,7,0,16
ELLIS,051 Ellis Ward 1,149,95,11,0,15
ELLIS,051 Ellis Ward 2,189,168,18,0,15
ELLIS,051 Ellis Ward 3,105,81,13,0,15
ELLIS,051 Freedom Township,27,14,0,0,16
ELLIS,051 Hays Ward 1 Precinct 1,23,42,5,0,26
ELLIS,051 Hays Ward 1 Precinct 2,81,78,16,0,14
ELLIS,051 Hays Ward 1 Precinct 2 Exclave 1,0,0,0,0,0
ELLIS,051 Hays Ward 1 Precinct 2 Exclave 2,0,0,0,0,0
ELLIS,051 Hays Ward 2 Precinct 1,162,154,24,0,14
ELLIS,051 Hays Ward 2 Precinct 2,127,169,11,0,25
ELLIS,051 Hays Ward 2 Precinct 3,111,119,9,0,24
ELLIS,051 Hays Ward 2 Precinct 4,116,136,12,0,25
ELLIS,051 Hays Ward 2 Precinct 5,89,87,11,0,14
ELLIS,051 Hays Ward 3 Precinct 1,149,146,10,0,14
ELLIS,051 Hays Ward 3 Precinct 2,260,214,23,0,15
ELLIS,051 Hays Ward 3 Precinct 3,297,276,6,0,15
ELLIS,051 Hays Ward 3 Precinct 4,558,410,18,0,15
ELLIS,051 Hays Ward 3 Precinct 4 Exclave 1,0,0,0,0,0
ELLIS,051 Hays Ward 3 Precinct 4 Exclave 2,0,0,0,0,0
ELLIS,051 Hays Ward 4 Precinct 1,190,165,22,0,15
ELLIS,051 Hays Ward 4 Precinct 2,210,197,19,0,14
ELLIS,051 Hays Ward 4 Precinct 3,198,180,16,0,15
ELLIS,051 Hays Ward 4 Precinct 4,373,336,27,0,15
ELLIS,051 Hays Ward 4 Precinct 5,261,254,12,0,14
ELLIS,051 Herzog Township H110,62,36,5,0,16
ELLIS,051 Herzog Township H111,108,76,10,0,15
ELLIS,051 North Big Creek Township Enclave 1,0,0,0,0,0
ELLIS,051 North Big Creek Township Enclave 2,0,0,0,0,0
ELLIS,051 North Big Creek Township Enclave 3,0,0,0,0,0
ELLIS,051 North Big Creek Township Enclave 4,0,0,0,0,0
ELLIS,051 North Big Creek Township H110,44,34,3,0,15
ELLIS,051 North Big Creek Township H111,146,73,6,0,16
ELLIS,051 North Lookout Township H110,40,18,4,0,16
ELLIS,051 North Lookout Township H111,38,18,2,0,16
ELLIS,051 South Lookout Township,73,36,4,0,16
ELLIS,051 Victoria Township,205,137,18,0,15
ELLIS,051 West Big Creek Township H110,25,8,0,0,17
ELLIS,051 West Big Creek Township H111,25,11,2,0,16
ELLIS,051 Wheatland Township,107,48,4,0,16
ELLSWORTH,053 Ash Creek Township,27,6,0,0,18
ELLSWORTH,053 Black Wolf Township,26,16,2,0,15
ELLSWORTH,053 Buckeye Township,19,9,3,0,16
ELLSWORTH,053 Canren Township,12,21,0,0,26
ELLSWORTH,053 Carneiro Township,21,2,2,0,18
ELLSWORTH,053 Clear Creek Township,31,23,4,0,15
ELLSWORTH,053 Columbia Township,20,3,4,0,17
ELLSWORTH,053 Ellsworth City East Ward 1,119,121,10,0,24
ELLSWORTH,053 Ellsworth City East Ward 2,137,139,12,0,24
ELLSWORTH,053 Ellsworth City West,150,130,14,0,15
ELLSWORTH,053 Ellsworth Township,48,28,2,0,16
ELLSWORTH,053 Garfield Township,24,6,0,0,18
ELLSWORTH,053 Green Garden Township,44,18,5,0,16
ELLSWORTH,053 Kanopolis Township,90,111,10,0,25
ELLSWORTH,053 Langley Township,21,9,3,0,16
ELLSWORTH,053 Lincoln Township,20,9,1,0,16
ELLSWORTH,053 Mulberry Township,13,1,3,0,17
ELLSWORTH,053 Noble Township,24,8,2,0,17
ELLSWORTH,053 Palacky Township,17,10,1,0,16
ELLSWORTH,053 Sherman Township,24,10,2,0,16
ELLSWORTH,053 Thomas Township,27,4,1,0,18
ELLSWORTH,053 Trivoli Township,19,4,2,0,17
ELLSWORTH,053 Valley Township,115,81,8,0,15
ELLSWORTH,053 Venango Township,39,22,1,0,16
ELLSWORTH,053 Wilson Township,171,134,18,0,15
FINNEY,055 Friend Township,35,6,4,0,17
FINNEY,055 Garden City Ward 10,123,99,14,0,15
FINNEY,055 Garden City Ward 11,236,122,9,0,16
FINNEY,055 Garden City Ward 12,285,151,10,0,16
FINNEY,055 Garden City Ward 13,238,125,7,0,16
FINNEY,055 Garden City Ward 14 H122,0,0,0,0,0
FINNEY,055 Garden City Ward 14,174,140,9,0,15
FINNEY,055 Garden City Ward 1 H123,50,71,11,0,25
FINNEY,055 Garden City Ward 15 H122,0,0,0,0,0
FINNEY,055 Garden City Ward 15,256,140,11,0,16
FINNEY,055 Garden City Ward 16,262,181,16,0,15
FINNEY,055 Garden City Ward 17,0,0,0,0,0
FINNEY,055 Garden City Ward 1 H122,0,0,0,0,0
FINNEY,055 Garden City Ward 2,97,107,10,0,25
FINNEY,055 Garden City Ward 3,181,139,11,0,15
FINNEY,055 Garden City Ward 4,163,83,6,0,16
FINNEY,055 Garden City Ward 4 H123,0,0,0,0,0
FINNEY,055 Garden City Ward 5,133,97,11,0,15
FINNEY,055 Garden City Ward 6,123,90,10,0,15
FINNEY,055 Garden City Ward 7,105,86,7,0,15
FINNEY,055 Garden City Ward 8,156,132,17,0,15
FINNEY,055 Garden City Ward 8 Exclave,0,0,0,0,0
FINNEY,055 Garden City Ward 9,89,97,18,0,24
FINNEY,055 Holcomb Township,422,150,13,0,17
FINNEY,055 Huffman Township,107,40,6,0,16
FINNEY,055 Jennie Barker Township,226,108,13,0,16
FINNEY,055 Kalvesta Township,40,11,1,0,17
FINNEY,055 Mack Township,60,37,7,0,15
FINNEY,055 Pierceville Precinct,0,0,0,0,0
FINNEY,055 Pierceville Precinct H122,92,33,4,0,17
FINNEY,055 Pleasant Valley Township,56,6,0,0,19
FINNEY,055 Plymell Township,102,23,4,0,17
FINNEY,055 Riverside Precinct H117,0,0,0,0,0
FINNEY,055 Riverside Precinct H122,287,126,8,0,16
FINNEY,055 Theoni Township,46,6,1,0,18
FORD,057 Bloom Township,28,1,1,0,19
FORD,057 Bucklin City,185,58,11,0,17
FORD,057 Bucklin Township,38,16,2,0,16
FORD,057 Concord Township,34,11,1,0,17
FORD,057 Dodge City Airport,0,0,0,0,0
FORD,057 Dodge City Excel #1,0,0,0,0,0
FORD,057 Dodge City Excel #2,0,0,0,0,0
FORD,057 Dodge City Industrial Park,0,0,0,0,0
FORD,057 Dodge City Millard,0,0,0,0,0
